time_s,cube_z_m,contacts
7.319999999999747820e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.324999999999747269e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.329999999999746718e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.334999999999746167e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.339999999999745617e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.344999999999745066e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.349999999999744515e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.354999999999743965e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.359999999999743414e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.364999999999742863e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.369999999999742313e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.374999999999741762e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.379999999999741211e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.384999999999740661e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.389999999999740110e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.394999999999739559e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.399999999999739009e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.404999999999738458e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.409999999999737907e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.414999999999737357e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.419999999999736806e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.424999999999736255e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.429999999999735705e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.434999999999735154e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.439999999999734603e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.444999999999734053e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.449999999999733502e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.454999999999732951e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.459999999999732401e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.464999999999731850e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.469999999999731299e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.474999999999730749e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.479999999999730198e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.484999999999729647e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.489999999999729097e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.494999999999728546e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.499999999999727995e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.504999999999727445e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.509999999999726894e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.514999999999726343e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.519999999999725793e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.524999999999725242e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.529999999999724691e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.534999999999724141e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.539999999999723590e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.544999999999723039e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.549999999999722489e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.554999999999721938e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.559999999999721387e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.564999999999720837e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.569999999999720286e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.574999999999719735e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.579999999999719185e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.584999999999718634e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.589999999999718083e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.594999999999717533e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.599999999999716982e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.604999999999716431e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.609999999999715881e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.614999999999715330e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.619999999999714779e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.624999999999714229e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.629999999999713678e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.634999999999713127e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.639999999999712577e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.644999999999712026e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.649999999999711475e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.654999999999710925e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.659999999999710374e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.664999999999709823e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.669999999999709273e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.674999999999708722e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.679999999999708171e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.684999999999707621e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.689999999999707070e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.694999999999706519e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.699999999999705969e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.704999999999705418e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.709999999999704867e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.714999999999704317e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.719999999999703766e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.724999999999703215e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.729999999999702665e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.734999999999702114e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.739999999999701563e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.744999999999701012e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.749999999999700462e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.754999999999699911e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.759999999999699360e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.764999999999698810e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.769999999999698259e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.774999999999697708e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.779999999999697158e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.784999999999696607e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.789999999999696056e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.794999999999695506e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.799999999999694955e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.804999999999694404e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.809999999999693854e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.814999999999693303e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.819999999999692752e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.824999999999692202e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.829999999999691651e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.834999999999691100e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.839999999999690550e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.844999999999689999e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.849999999999689448e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.854999999999688898e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.859999999999688347e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.864999999999687796e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.869999999999687246e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.874999999999686695e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.879999999999686144e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.884999999999685594e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.889999999999685043e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.894999999999684492e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.899999999999683942e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.904999999999683391e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.909999999999682840e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.914999999999682290e-01,1.999990906008978706e-02,1.200000000000000000e+01
7.919999999999681739e-01,1.999990906008978706e-02,1.200000000000000000e+01
