time_s,cube_z_m,contacts
6.760000000000004894e-01,1.999193409641297769e-02,4.000000000000000000e+00
6.770000000000004903e-01,1.999193409641298463e-02,4.000000000000000000e+00
6.780000000000004912e-01,1.999193409641298810e-02,4.000000000000000000e+00
6.790000000000004921e-01,1.999193409641299157e-02,4.000000000000000000e+00
6.800000000000004929e-01,1.999193409641299504e-02,4.000000000000000000e+00
6.810000000000004938e-01,1.999193409641299851e-02,4.000000000000000000e+00
6.820000000000004947e-01,1.999193409641300198e-02,4.000000000000000000e+00
6.830000000000004956e-01,1.999193409641301239e-02,4.000000000000000000e+00
6.840000000000004965e-01,1.999193409641301933e-02,4.000000000000000000e+00
6.850000000000004974e-01,1.999193409641302280e-02,4.000000000000000000e+00
6.860000000000004983e-01,1.999193409641302627e-02,4.000000000000000000e+00
6.870000000000004992e-01,1.999193409641302974e-02,4.000000000000000000e+00
6.880000000000005000e-01,1.999193409641303321e-02,4.000000000000000000e+00
6.890000000000005009e-01,1.999193409641303321e-02,4.000000000000000000e+00
6.900000000000005018e-01,1.999193409641303321e-02,4.000000000000000000e+00
6.910000000000005027e-01,1.999193409641304015e-02,4.000000000000000000e+00
6.920000000000005036e-01,1.999193409641304361e-02,4.000000000000000000e+00
6.930000000000005045e-01,1.999193409641304708e-02,4.000000000000000000e+00
6.940000000000005054e-01,1.999193409641305055e-02,4.000000000000000000e+00
6.950000000000005063e-01,1.999193409641305055e-02,4.000000000000000000e+00
6.960000000000005071e-01,1.999193409641305055e-02,4.000000000000000000e+00
6.970000000000005080e-01,1.999193409641305055e-02,4.000000000000000000e+00
6.980000000000005089e-01,1.999193409641305055e-02,4.000000000000000000e+00
6.990000000000005098e-01,1.999193409641305055e-02,4.000000000000000000e+00
7.000000000000005107e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.010000000000005116e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.020000000000005125e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.030000000000005134e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.040000000000005143e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.050000000000005151e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.060000000000005160e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.070000000000005169e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.080000000000005178e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.090000000000005187e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.100000000000005196e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.110000000000005205e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.120000000000005214e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.130000000000005222e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.140000000000005231e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.150000000000005240e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.160000000000005249e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.170000000000005258e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.180000000000005267e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.190000000000005276e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.200000000000005285e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.210000000000005294e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.220000000000005302e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.230000000000005311e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.240000000000005320e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.250000000000005329e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.260000000000005338e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.270000000000005347e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.280000000000005356e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.290000000000005365e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.300000000000005373e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.310000000000005382e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.320000000000005391e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.330000000000005400e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.340000000000005409e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.350000000000005418e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.360000000000005427e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.370000000000005436e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.380000000000005445e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.390000000000005453e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.400000000000005462e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.410000000000005471e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.420000000000005480e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.430000000000005489e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.440000000000005498e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.450000000000005507e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.460000000000005516e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.470000000000005524e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.480000000000005533e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.490000000000005542e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.500000000000005551e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.510000000000005560e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.520000000000005569e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.530000000000005578e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.540000000000005587e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.550000000000005596e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.560000000000005604e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.570000000000005613e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.580000000000005622e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.590000000000005631e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.600000000000005640e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.610000000000005649e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.620000000000005658e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.630000000000005667e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.640000000000005675e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.650000000000005684e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.660000000000005693e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.670000000000005702e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.680000000000005711e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.690000000000005720e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.700000000000005729e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.710000000000005738e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.720000000000005747e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.730000000000005755e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.740000000000005764e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.750000000000005773e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.760000000000005782e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.770000000000005791e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.780000000000005800e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.790000000000005809e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.800000000000005818e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.810000000000005826e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.820000000000005835e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.830000000000005844e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.840000000000005853e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.850000000000005862e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.860000000000005871e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.870000000000005880e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.880000000000005889e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.890000000000005898e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.900000000000005906e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.910000000000005915e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.920000000000005924e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.930000000000005933e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.940000000000005942e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.950000000000005951e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.960000000000005960e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.970000000000005969e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.980000000000005977e-01,1.999193409641305402e-02,4.000000000000000000e+00
7.990000000000005986e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.000000000000005995e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.010000000000006004e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.020000000000006013e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.030000000000006022e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.040000000000006031e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.050000000000006040e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.060000000000006048e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.070000000000006057e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.080000000000006066e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.090000000000006075e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.100000000000006084e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.110000000000006093e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.120000000000006102e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.130000000000006111e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.140000000000006120e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.150000000000006128e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.160000000000006137e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.170000000000006146e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.180000000000006155e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.190000000000006164e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.200000000000006173e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.210000000000006182e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.220000000000006191e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.230000000000006199e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.240000000000006208e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.250000000000006217e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.260000000000006226e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.270000000000006235e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.280000000000006244e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.290000000000006253e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.300000000000006262e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.310000000000006271e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.320000000000006279e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.330000000000006288e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.340000000000006297e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.350000000000006306e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.360000000000006315e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.370000000000006324e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.380000000000006333e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.390000000000006342e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.400000000000006350e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.410000000000006359e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.420000000000006368e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.430000000000006377e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.440000000000006386e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.450000000000006395e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.460000000000006404e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.470000000000006413e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.480000000000006422e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.490000000000006430e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.500000000000006439e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.510000000000006448e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.520000000000006457e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.530000000000006466e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.540000000000006475e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.550000000000006484e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.560000000000006493e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.570000000000006501e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.580000000000006510e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.590000000000006519e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.600000000000006528e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.610000000000006537e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.620000000000006546e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.630000000000006555e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.640000000000006564e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.650000000000006573e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.660000000000006581e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.670000000000006590e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.680000000000006599e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.690000000000006608e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.700000000000006617e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.710000000000006626e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.720000000000006635e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.730000000000006644e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.740000000000006652e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.750000000000006661e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.760000000000006670e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.770000000000006679e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.780000000000006688e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.790000000000006697e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.800000000000006706e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.810000000000006715e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.820000000000006724e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.830000000000006732e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.840000000000006741e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.850000000000006750e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.860000000000006759e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.870000000000006768e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.880000000000006777e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.890000000000006786e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.900000000000006795e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.910000000000006803e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.920000000000006812e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.930000000000006821e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.940000000000006830e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.950000000000006839e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.960000000000006848e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.970000000000006857e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.980000000000006866e-01,1.999193409641305402e-02,4.000000000000000000e+00
8.990000000000006875e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.000000000000006883e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.010000000000006892e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.020000000000006901e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.030000000000006910e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.040000000000006919e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.050000000000006928e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.060000000000006937e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.070000000000006946e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.080000000000006954e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.090000000000006963e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.100000000000006972e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.110000000000006981e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.120000000000006990e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.130000000000006999e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.140000000000007008e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.150000000000007017e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.160000000000007025e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.170000000000007034e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.180000000000007043e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.190000000000007052e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.200000000000007061e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.210000000000007070e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.220000000000007079e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.230000000000007088e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.240000000000007097e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.250000000000007105e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.260000000000007114e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.270000000000007123e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.280000000000007132e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.290000000000007141e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.300000000000007150e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.310000000000007159e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.320000000000007168e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.330000000000007176e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.340000000000007185e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.350000000000007194e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.360000000000007203e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.370000000000007212e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.380000000000007221e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.390000000000007230e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.400000000000007239e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.410000000000007248e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.420000000000007256e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.430000000000007265e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.440000000000007274e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.450000000000007283e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.460000000000007292e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.470000000000007301e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.480000000000007310e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.490000000000007319e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.500000000000007327e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.510000000000007336e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.520000000000007345e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.530000000000007354e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.540000000000007363e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.550000000000007372e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.560000000000007381e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.570000000000007390e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.580000000000007399e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.590000000000007407e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.600000000000007416e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.610000000000007425e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.620000000000007434e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.630000000000007443e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.640000000000007452e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.650000000000007461e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.660000000000007470e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.670000000000007478e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.680000000000007487e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.690000000000007496e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.700000000000007505e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.710000000000007514e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.720000000000007523e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.730000000000007532e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.740000000000007541e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.750000000000007550e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.760000000000007558e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.770000000000007567e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.780000000000007576e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.790000000000007585e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.800000000000007594e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.810000000000007603e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.820000000000007612e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.830000000000007621e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.840000000000007629e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.850000000000007638e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.860000000000007647e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.870000000000007656e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.880000000000007665e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.890000000000007674e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.900000000000007683e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.910000000000007692e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.920000000000007701e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.930000000000007709e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.940000000000007718e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.950000000000007727e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.960000000000007736e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.970000000000007745e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.980000000000007754e-01,1.999193409641305402e-02,4.000000000000000000e+00
9.990000000000007763e-01,1.999193409641305402e-02,4.000000000000000000e+00
1.000000000000000666e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.001000000000000556e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.002000000000000446e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.003000000000000336e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.004000000000000226e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.005000000000000115e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.006000000000000005e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.006999999999999895e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.007999999999999785e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.008999999999999675e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.009999999999999565e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.010999999999999455e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.011999999999999345e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.012999999999999234e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.013999999999999124e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.014999999999999014e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.015999999999998904e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.016999999999998794e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.017999999999998684e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.018999999999998574e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.019999999999998463e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.020999999999998353e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.021999999999998243e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.022999999999998133e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.023999999999998023e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.024999999999997913e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.025999999999997803e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.026999999999997693e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.027999999999997582e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.028999999999997472e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.029999999999997362e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.030999999999997252e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.031999999999997142e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.032999999999997032e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.033999999999996922e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.034999999999996811e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.035999999999996701e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.036999999999996591e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.037999999999996481e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.038999999999996371e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.039999999999996261e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.040999999999996151e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.041999999999996041e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.042999999999995930e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.043999999999995820e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.044999999999995710e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.045999999999995600e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.046999999999995490e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.047999999999995380e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.048999999999995270e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.049999999999995159e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.050999999999995049e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.051999999999994939e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.052999999999994829e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.053999999999994719e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.054999999999994609e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.055999999999994499e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.056999999999994388e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.057999999999994278e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.058999999999994168e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.059999999999994058e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.060999999999993948e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.061999999999993838e+00,1.999193409641305402e-02,4.000000000000000000e+00
1.062999999999993728e+00,1.999193409641305402e-02,4.000000000000000000e+00
